idx,SMILES,target_id1,target_id2,geos
725,COC(=O)c1cscc1NC(=O)Cc1cccc2ccccc12,P53779_WT,P49841_WT,"['0.01', '-0.06', '-0.03', '0.05', '-0.98', '1.91']"
726,CCCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,P53779_WT,P49841_WT,"['2.05', '1.12', '1.46', '0.51', '-0.27', '2.92']"
727,Cc1ccc2nc3c(nc2c1)-c1ccccc1C3=NO,P53779_WT,P49841_WT,['3.14']
728,O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-2.22', '-0.14', '1.15', '-0.01', '0.02']"
729,O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnc[nH]1,P53779_WT,P49841_WT,"['-2.06', '0.02', '-1.78', '-0.02', '3.14']"
730,O=c1c2ccccc2[nH]c(=S)n1C[C@H]1CC[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1,P53779_WT,P49841_WT,"['2.55', '2.86', '0.69', '-0.21', '-2.24']"
731,CS(=O)(=O)Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,P53779_WT,P49841_WT,"['1.16', '-2.19', '-0.91']"
732,S=c1[nH]nc(-c2ccnc(NCC3CC3)c2)n1-c1ccc2ccccc2c1,P53779_WT,P49841_WT,"['-2.12', '3.14', '2.57', '0.35', '-2.24']"
733,CNc1nccc([C@H](C#N)c2nc3ccccc3s2)n1,P53779_WT,P49841_WT,"['3.14', '1.27', '-1.41', '1.26']"
734,Nc1ccc2cc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)ccc2c1,P53779_WT,P49841_WT,"['-0.58', '-0.10', '1.67', '-0.33']"
735,O=C(Nc1cccc(Cl)c1N1CCN(C2CC2)CC1)c1ccc(Br)o1,P53779_WT,P49841_WT,"['-0.32', '-0.38', '0.56', '2.00', '1.84']"
736,NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,P53779_WT,P49841_WT,"['-0.50', '0.53', '0.50', '3.12', '-1.37', '0.28']"
737,O=C(CN1C(=O)CCc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.35', '-0.08', '-1.99', '-0.45', '0.01', '3.14']"
738,Cn1cnc(-c2c(C#N)csc2NC(=O)Cc2cccc3ncccc23)n1,P53779_WT,P49841_WT,"['0.11', '-1.04', '0.60', '-0.17', '-0.98', '-1.19']"
739,O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-2.45', '-0.19', '1.28', '-0.93', '-0.12', '0.15']"
740,O=C(Cc1c(F)ccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.38', '-0.46', '-1.77', '0.67', '3.14']"
741,C#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,P53779_WT,P49841_WT,"['2.06', '1.79', '-3.03', '-2.73', '-0.56', '-3.14']"
742,O=C(CN1C(=O)CCc2cc(F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['3.14', '0.16', '-1.59', '0.58', '-3.13']"
743,O=C(Cn1c(=O)ccc2ccc(F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.90', '-0.52', '-1.84', '0.73', '-2.95']"
744,O=C(CN1C(=O)CCc2ccc(Cl)cc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.44', '0.38', '1.56', '-0.62', '2.95']"
745,O=C(Cn1c(=O)ccc2cc(F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.57', '0.25', '-1.73', '-0.41', '3.02']"
746,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1ccsc1-c1cscn1,P53779_WT,P49841_WT,"['-2.49', '-0.18', '-2.00', '-0.72', '-0.20', '0.02']"
747,N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1cnccn1,P53779_WT,P49841_WT,"['1.12', '0.01', '-0.18', '0.83', '1.27', '2.39']"
748,O=C(Cc1cccc2ncsc12)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-1.92', '0.37', '1.24', '-0.77', '2.98']"
749,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Cl)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.45', '0.24', '1.98', '0.63', '0.25', '3.12']"
750,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)c(F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['3.14', '0.28', '1.77', '3.14', '-0.30', '-3.14']"
751,O=C(Cc1cc2cnccc2cc1F)Nc1scc(Br)c1-n1nccn1,P53779_WT,P49841_WT,"['-1.32', '0.32', '1.48', '-0.49', '-3.14']"
752,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1nccn1,P53779_WT,P49841_WT,"['1.99', '0.62', '-0.45', '-0.08', '-1.81', '-3.09', '3.14']"
753,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Cl)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-2.53', '-0.13', '1.29', '0.02', '-0.15']"
754,Cn1cnc(-c2c(Cl)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,P53779_WT,P49841_WT,"['-3.07', '0.63', '-0.33', '-0.06', '1.45']"
755,O=C(Cn1c(=O)ccn2nccc12)Nc1scc(Cl)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.91', '0.17', '1.71', '0.41', '3.14']"
756,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Cl)c1-c1nccs1,P53779_WT,P49841_WT,"['-3.14', '-0.02', '-1.56', '-0.43', '-3.14']"
757,Cc1n[nH]c(-c2c(Cl)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,P53779_WT,P49841_WT,"['-0.05', '-0.37', '0.49', '0.90', '-1.78']"
758,CN(C)CCCn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)n1,P53779_WT,P49841_WT,"['2.68', '-0.46', '3.14', '-1.88', '0.11', '0.52', '-0.60', '-1.40', '1.73', '-1.59']"
759,CN1CCN(CCCn2cnc(-c3c(Cl)csc3NC(=O)Cn3c(=O)ccc4cc(C(F)(F)F)ccc43)n2)CC1,P53779_WT,P49841_WT,"['-1.87', '-0.31', '-2.47', '0.76', '0.10', '-1.87', '1.91', '3.12', '2.16', '-1.30']"
760,CCc1n[nH]c(-c2c(Cl)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,P53779_WT,P49841_WT,"['-1.24', '-0.32', '-1.25', '0.57', '-0.04', '1.98']"
761,CN(C)CCn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)n1,P53779_WT,P49841_WT,"['-3.14', '2.20', '1.12', '0.31', '0.76', '-0.32', '0.65', '-1.78', '-1.48']"
762,N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['1.66', '0.59', '-0.32', '-0.01', '1.50', '3.10']"
763,Cn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccn3nccc23)n1,P53779_WT,P49841_WT,"['3.14', '0.71', '-0.34', '-0.07', '1.39']"
764,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Cl)c1-c1ncn(CCCN2CCOCC2)n1,P53779_WT,P49841_WT,"['-2.35', '-0.04', '-1.61', '-0.61', '0.35', '1.16', '3.06', '-3.14', '-0.57', '-1.04']"
765,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Cl)c1-c1ncn(CCCN2CCCC2)n1,P53779_WT,P49841_WT,"['-1.61', '-0.07', '-1.77', '-0.44', '-0.04', '0.01', '-2.06', '1.08', '0.92', '3.14']"
766,Cn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccc3nc(C(F)(F)F)ccc32)n1,P53779_WT,P49841_WT,"['-3.14', '0.51', '-0.21', '-0.13', '1.57', '0.51']"
767,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-n1nccn1,P53779_WT,P49841_WT,"['2.47', '-0.38', '1.65', '-0.31', '0.48', '-2.95']"
768,O=C(Cn1c(=O)ccc2nc(C(F)(F)F)ccc21)Nc1scc(Cl)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.91', '-0.21', '1.58', '-2.26', '0.36', '3.14']"
769,O=C(Cn1c(=O)ccc2cc(Br)ccc21)Nc1scc(Br)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-3.12', '0.17', '1.87', '-0.57', '3.11']"
770,Cn1cnc(-c2c(C#N)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,P53779_WT,P49841_WT,"['-0.04', '1.04', '-0.18', '-0.02', '-0.17', '-1.47']"
771,O=C(Cn1c(=O)ccc2cc(Br)ccc21)Nc1scc(Cl)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-2.61', '0.16', '-1.76', '-0.12', '2.95']"
772,N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Cl)c2-c2nc[nH]n2)c1,P53779_WT,P49841_WT,"['0.34', '-1.57', '3.09', '-3.14', '0.78', '-3.14']"
773,O=C(Cn1c(=O)ccn2nc(C(F)(F)F)cc12)Nc1scc(Cl)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.61', '-0.30', '-1.50', '3.07', '0.30', '-3.03']"
774,O=C(Cn1c(=O)ccc2cnc(C(F)(F)F)cc21)Nc1scc(Cl)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['-1.33', '0.11', '-1.58', '0.02', '-0.40', '0.12']"
775,Cn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccn3nc(C(F)(F)F)cc23)n1,P53779_WT,P49841_WT,"['2.80', '-0.68', '0.55', '0.69', '1.60', '-1.03']"
776,Cn1cnc(-c2c(Cl)csc2NC(=O)Cn2c(=O)ccc3cnc(C(F)(F)F)cc32)n1,P53779_WT,P49841_WT,"['0.01', '-0.44', '0.23', '1.71', '-1.62', '-2.53']"
777,O=C(Cc1ccnc2ccccc12)Nc1scc(Br)c1-c1nnc[nH]1,P53779_WT,P49841_WT,"['1.72', '-0.33', '1.70', '0.47', '-3.03']"
778,O=C(Cc1ccc(F)c2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['3.14', '0.19', '-1.40', '0.84', '3.14']"
779,O=C(Cn1c(=O)ccc2ncccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.70', '-0.20', '-1.88', '-0.41', '-3.14']"
780,O=C(CN1C(=O)CCc2cnccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-3.12', '0.50', '1.94', '-0.98', '2.88']"
781,O=C(Cn1c(=O)ccc2cc(Cl)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.65', '-0.22', '1.72', '0.32', '3.14']"
782,O=C(Cn1c(=O)ccc2c(F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-2.52', '0.22', '-1.74', '-0.53', '3.04']"
783,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1sc(Cl)cc1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.38', '0.44', '1.48', '3.14', '2.40', '0.16']"
784,O=C(Cc1cncc2ccccc12)Nc1sc(Cl)cc1-c1ncn[nH]1,P53779_WT,P49841_WT,"['-1.64', '0.57', '-1.96', '2.08', '0.21']"
785,O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1nc[nH]n1,P53779_WT,P49841_WT,"['2.48', '0.15', '-1.27', '0.08', '-0.13']"
786,O=C(Cc1cccc2ccncc12)Nc1scc(Br)c1-c1ncn[nH]1,P53779_WT,P49841_WT,"['2.35', '0.61', '-1.12', '-0.82', '2.92']"
787,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@@H]2CCCNC2)n1,P53779_WT,P49841_WT,"['0.84', '1.76', '2.23', '-0.76', '-0.89', '-0.54']"
788,N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(N[C@@H]2CCCN(C(=O)C3CC3)C2)n1,P53779_WT,P49841_WT,"['3.14', '2.14', '-1.30', '-0.31', '-0.34', '-2.44', '-0.74', '2.53']"
789,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,P53779_WT,P49841_WT,"['-0.11', '-1.63', '2.20', '0.38', '1.18', '-0.48', '-2.33', '1.91']"
790,N#CCc1cnc(-c2ccc3occc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,P53779_WT,P49841_WT,"['-0.01', '1.67', '0.96', '0.20', '-2.13', '0.92', '0.10', '-3.14']"
791,N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCOCC2)n1,P53779_WT,P49841_WT,"['0.09', '-1.85', '2.25', '-0.38', '0.17', '1.39']"
792,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCOCC2)CC3)=C1c1coc2ccccc12,P53779_WT,P49841_WT,"['-2.03', '1.94', '2.29', '-1.95']"
793,COc1ccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@@H](C)C2)cc1,P53779_WT,P49841_WT,"['-1.97', '2.25', '-1.75', '-0.08']"
794,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,P53779_WT,P49841_WT,"['-2.59', '-2.99', '-2.77', '-0.30', '-2.19']"
795,Cc1ccc(-c2c[nH]c([C@@H]3COCCN3Cc3c[nH]c4ccccc34)n2)cc1,P53779_WT,P49841_WT,"['-2.94', '0.31', '-0.65', '1.60']"
796,COc1cc(C2=C(c3cn(CCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)c2occc2c1,P53779_WT,P49841_WT,"['-3.14', '-2.13', '0.84', '-1.92', '1.60', '3.10']"
797,Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCNCC1,P53779_WT,P49841_WT,"['2.50', '2.76', '2.83', '0.44', '-0.75']"
798,C[C@@H]1CN(c2ccccc2F)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['2.67', '1.55', '0.25']"
799,O=C1NC(=O)C(c2cn3c4c(cccc24)CN(C(=O)c2cnccn2)CC3)=C1c1coc2ccccc12,P53779_WT,P49841_WT,"['2.27', '-2.01', '1.18', '1.87']"
800,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,P53779_WT,P49841_WT,"['0.72', '2.83', '2.49', '1.13', '-1.82']"
801,COc1cccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@H](C)C2)c1,P53779_WT,P49841_WT,"['2.47', '2.63', '0.33', '-0.31']"
802,COc1ccc(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC(N)CC3)n2)cc1,P53779_WT,P49841_WT,"['3.14', '-0.62', '-0.01', '-3.00', '-0.39', '2.12']"
803,COc1cccc(OC)c1[C@@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,P53779_WT,P49841_WT,"['0.11', '-1.68', '2.75', '0.35', '-0.32']"
804,COCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,P53779_WT,P49841_WT,"['1.33', '-2.10', '2.30', '2.39']"
806,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,P53779_WT,P49841_WT,"['-3.14', '0.04', '3.14', '0.00', '0.92', '0.22', '-2.27', '-1.06']"
807,O=C1NC(=O)C(c2cnc3cccnn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,P53779_WT,P49841_WT,"['-2.02', '-2.12', '-1.06', '0.34']"
808,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)ccc21,P53779_WT,P49841_WT,"['2.31', '2.37', '1.79']"
809,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCC1,P53779_WT,P49841_WT,"['3.01', '0.26', '-2.91', '-0.81', '1.13', '-1.05', '0.92']"
810,Cn1cc(C2=C(c3cccc(NC[C@@H](O)CO)c3)C(=O)NC2=O)c2cc(Cl)ccc21,P53779_WT,P49841_WT,"['0.93', '0.77', '3.14', '3.14', '-0.75', '-2.86']"
811,C[C@H]1CN(c2ccc(F)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['1.83', '-0.91', '-0.08']"
813,CC(C)Oc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,P53779_WT,P49841_WT,"['2.49', '-0.82', '3.14', '-2.53', '-0.38', '1.85', '-3.14']"
814,COc1cc(F)ccc1[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,P53779_WT,P49841_WT,"['-0.17', '-1.98', '1.93', '0.05']"
815,C[C@H]1CN(c2cccc(F)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['3.04', '-1.32', '-0.26']"
816,COc1ccc(-c2c[nH]c3ncc(C=CC(=O)NCc4ccncc4)cc23)cc1,P53779_WT,P49841_WT,"['-0.07', '-1.06', '-1.22', '-2.95', '3.14', '3.03', '1.94', '2.19']"
817,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(Br)ccc21,P53779_WT,P49841_WT,"['2.26', '2.31', '1.78']"
818,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCC(N4CCCCC4)CC2)CC3)=C1c1coc2ccccc12,P53779_WT,P49841_WT,"['-0.99', '1.71', '-1.44', '2.74', '-0.61']"
819,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],P53779_WT,P49841_WT,"['1.57', '-2.88', '-0.20', '2.80', '-2.35', '-0.80', '-1.64', '0.73']"
820,C[C@@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23,P53779_WT,P49841_WT,"['-2.48', '1.26', '2.63', '-1.46', '2.26', '1.71']"
821,O=C1NC(=O)C(c2cn3c4c(cccc24)CN(C(=O)Cc2ccncc2)CC3)=C1c1coc2ccccc12,P53779_WT,P49841_WT,"['2.16', '2.58', '-1.02', '2.21', '-0.99']"
822,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],P53779_WT,P49841_WT,"['-2.32', '2.64', '-1.48', '-3.14', '-3.14', '2.68', '1.86', '-2.56']"
823,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23,P53779_WT,P49841_WT,"['-1.69', '-1.36', '-1.95', '2.27', '1.06', '-3.14']"
824,Cn1cc(C2=C(c3cccc(NC[C@@H](O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,P53779_WT,P49841_WT,"['-0.93', '-0.76', '-3.07', '1.64', '0.62', '-1.36']"
825,Cn1c(N2CCO[C@H](c3c(F)cccc3Cl)C2)nc(-c2ccncn2)cc1=O,P53779_WT,P49841_WT,"['-0.10', '-2.88', '-0.72']"
826,CCCC1=C(c2nnc(C)o2)[C@@H](c2cccc(C#N)c2Br)c2c[nH]nc2N1,P53779_WT,P49841_WT,"['-3.12', '-1.65', '0.54', '1.05', '3.14']"
827,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,P53779_WT,P49841_WT,"['2.16', '-0.85', '-2.68', '-0.04']"
828,CCCC1=Nc2[nH]ncc2[C@@H](c2cccc(C#N)c2Br)[C@@H]1c1nnc(C)o1,P53779_WT,P49841_WT,"['-1.88', '-1.46', '1.35', '-0.38', '1.84']"
829,O=C1NC(=O)C(c2cn(CCC3N=CC=N3)c3ccccc23)=C1c1noc2ccccc12,P53779_WT,P49841_WT,"['0.93', '-1.07', '0.32', '-1.42', '0.85']"
830,CCCn1cnc([C@@H]2C=C(C3=C(c4noc5ccccc45)C(=O)NC3=O)c3ccccc32)c1,P53779_WT,P49841_WT,"['3.14', '1.55', '-2.33', '-0.90', '-0.82']"
831,COCc1cccc2c(C3=C(c4coc5cc(CO)ccc45)C(=O)NC3=O)cn(C)c12,P53779_WT,P49841_WT,"['1.42', '-2.16', '-2.22', '0.81', '1.58']"
832,O=C1NC(=O)C(c2cncc3ccoc23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,P53779_WT,P49841_WT,"['-2.05', '1.04', '2.96', '1.80']"
833,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,P53779_WT,P49841_WT,"['-0.10', '-1.10', '-2.98', '-1.26']"
834,COc1ccccc1N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,P53779_WT,P49841_WT,"['-1.25', '0.94', '1.70', '0.10']"
835,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ccnc5c4)n3)ccc2nn1C,P53779_WT,P49841_WT,"['1.82', '0.17', '-2.45', '2.97', '2.14']"
836,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)C1CCOCC1)CC2,P53779_WT,P49841_WT,"['-2.10', '-1.81', '1.53', '2.11']"
837,N#CCCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,P53779_WT,P49841_WT,"['2.42', '-1.49', '-2.67', '0.65']"
838,CC(C)Oc1nc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(N)=O,P53779_WT,P49841_WT,"['0.86', '-0.95', '-2.79', '-2.93', '-0.29', '1.85', '-3.14']"
839,C[C@@H]1COc2c(NCCCn3cccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23,P53779_WT,P49841_WT,"['-3.14', '1.80', '0.30', '1.48', '-2.38', '-2.46']"
840,COc1ccccc1[C@@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,P53779_WT,P49841_WT,"['0.02', '0.99', '-2.10', '0.01']"
841,Cn1cc(C2=C(c3cnc4ccccn34)C(=O)NC2=O)c2cc(Br)ccc21,P53779_WT,P49841_WT,"['0.82', '0.86']"
842,CC(=O)N1CCn2cc(C3=C(c4cncc5ccoc45)C(=O)NC3=O)c3cccc(c32)C1,P53779_WT,P49841_WT,"['3.02', '-0.55', '2.47']"
843,Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,P53779_WT,P49841_WT,"['-0.85', '2.30', '-2.36']"
844,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1,P53779_WT,P49841_WT,"['1.14', '0.81', '0.97', '2.77', '2.97', '3.14', '-2.31', '2.98']"
845,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Cl)cc12)C1CC1,P53779_WT,P49841_WT,"['0.80', '0.92', '2.92', '-1.07']"
846,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1ccccc1N1CCC(N)CC1,P53779_WT,P49841_WT,"['-0.52', '3.14', '-3.14', '-0.17', '1.43']"
847,Cn1cc(C2=C(c3cccc(NCCCO)c3)C(=O)NC2=O)c2ccccc21,P53779_WT,P49841_WT,"['-0.89', '2.33', '0.17', '2.93', '-1.40', '1.11']"
848,C[C@@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c3c(=O)c(C#N)cn1c23,P53779_WT,P49841_WT,"['-1.20', '-1.43', '-3.14', '0.61', '-1.26', '1.15']"
849,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccoc4)nc23)cc1,P53779_WT,P49841_WT,"['1.21', '2.52', '-1.51', '1.43', '1.07', '1.47', '-0.02', '3.10', '-3.14']"
850,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,P53779_WT,P49841_WT,"['2.13', '-2.05', '1.69', '-1.81']"
851,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3nc(-c4ccc(F)cc4)[nH]c23)cc1,P53779_WT,P49841_WT,"['-1.86', '1.41', '-1.76', '0.72', '1.55', '0.10', '0.27', '3.06']"
852,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3nc(-c4ccoc4)[nH]c23)cc1,P53779_WT,P49841_WT,"['-3.14', '2.22', '1.39', '-0.84', '-0.45', '-2.96', '0.56', '-0.56', '-0.10']"
853,Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,P53779_WT,P49841_WT,"['0.16', '-0.05', '0.45']"
854,CCC(=O)N1CCn2cc(C3=C(c4cncc5ccoc45)C(=O)NC3=O)c3cccc(c32)C1,P53779_WT,P49841_WT,"['-2.54', '-2.70', '1.94', '2.60']"
855,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,P53779_WT,P49841_WT,"['-0.48', '-0.03', '-0.03']"
856,O=CN1Cc2cc(F)cc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)C[C@H]1N1CCCCC1,P53779_WT,P49841_WT,"['1.00', '-2.23', '0.82', '1.35']"
857,Cn1c(N2CCN[C@H](c3cccc(Cl)c3)C2)nc(-c2ccncn2)cc1=O,P53779_WT,P49841_WT,"['0.95', '-0.95', '-0.16']"
858,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,P53779_WT,P49841_WT,"['0.01', '3.07', '-2.75', '-0.90', '2.23', '3.14']"
859,CC(=O)N1CCn2cc(C3=C(c4cccc5c4OCC5)C(=O)NC3=O)c3cccc(c32)C1,P53779_WT,P49841_WT,"['-2.63', '1.04', '-2.15']"
860,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(CCC(=O)O)c21,P53779_WT,P49841_WT,"['0.84', '-2.31', '-1.51', '3.14', '0.24']"
862,C[C@@H]1CN(c2ccc(Cl)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,P53779_WT,P49841_WT,"['-0.57', '1.76', '0.14']"
863,CN(C)C(=O)N1CCn2cc(C3=C(c4cncc5ccoc45)C(=O)NC3=O)c3cccc(c32)C1,P53779_WT,P49841_WT,"['-0.77', '2.79', '0.81', '-2.28']"
864,CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,P53779_WT,P49841_WT,"['3.05', '-3.10', '-2.03', '-1.05', '-0.82']"
865,O=CN1Cc2cccc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)C[C@@H]1N1CCOCC1,P53779_WT,P49841_WT,"['0.57', '2.58', '-1.04', '-0.29']"
866,CC(C)O[C@H]1Cn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)CN1C=O,P53779_WT,P49841_WT,"['-2.30', '2.61', '0.74', '0.84', '-3.06']"
